timestamp,gyro_x,gyro_y,gyro_z
242400.0,13.98,-1.34,5.74
242500.0,-1.28,2.08,-2.93
242600.0,-5.92,-1.22,-3.42
242700.0,9.7,2.44,0.0
242800.0,-0.55,1.89,-5.43
242900.0,-2.08,-0.06,-3.72
243000.0,-4.52,2.93,-5.92
243100.0,3.17,2.2,-3.05
243200.0,4.09,2.93,-0.06
243300.0,3.48,1.46,-5.07
243400.0,12.7,10.8,-0.12
243500.0,4.94,3.6,-2.44
243600.0,2.62,2.62,-5.55
243700.0,-2.87,5.86,-4.39
243800.0,2.44,0.67,-1.95
243900.0,0.37,-0.18,-1.28
244000.0,-2.44,2.87,1.04
244100.0,0.18,-1.34,-2.32
244200.0,-5.86,-0.85,-2.2
244300.0,-2.14,0.55,1.71
244400.0,-3.6,1.59,1.4
244500.0,-9.03,-2.32,2.44
244600.0,7.14,-2.01,2.44
244700.0,0.43,0.18,-0.61
244800.0,-4.46,-2.14,1.77
244900.0,3.36,1.53,-1.59
245000.0,5.07,0.55,-2.99
245100.0,12.94,4.94,-5.31
245200.0,-2.32,7.63,-1.1
245300.0,-0.55,-0.06,0.37
245400.0,-1.53,0.61,-0.49
245500.0,7.02,-3.54,1.04
245600.0,-2.81,2.99,-1.53
245700.0,-1.1,1.16,1.95
245800.0,1.22,0.31,2.08
245900.0,-0.85,-0.49,-2.08
246000.0,0.31,-0.85,0.85
246100.0,-2.01,-0.73,0.06
246200.0,-1.65,-1.1,0.06
246300.0,0.85,-1.34,-0.61
246400.0,2.14,2.2,0.67
246500.0,4.88,1.77,-1.59
246600.0,1.1,1.4,-2.32
246700.0,1.22,0.85,0.98
246800.0,1.83,0.79,-1.89
246900.0,-1.34,-1.95,-0.55
247000.0,0.92,-1.53,0.61
247100.0,1.95,-2.08,0.43
247200.0,-2.69,-0.85,2.14
247300.0,-1.83,-1.16,2.14
247400.0,3.85,-1.95,0.24
247500.0,-4.64,-0.31,-0.98
247600.0,0.61,-0.31,0.24
247700.0,0.12,-2.32,-1.22
247800.0,2.44,-1.34,1.89
247900.0,0.61,-0.06,0.49
248000.0,0.24,-1.46,-0.24
248100.0,-57.31,28.93,-30.09
248200.0,-107.24,50.48,-69.76
248300.0,-117.37,53.22,-90.33
248400.0,-131.04,52.8,-117.31
248500.0,-3.72,42.36,-67.26
248600.0,-10.25,5.98,-71.29
248700.0,15.2,-8.18,-87.04
248800.0,-6.29,-3.11,-21.61
248900.0,-31.49,3.42,-34.48
249000.0,-0.73,-4.15,0.18
249100.0,-7.08,-4.46,-2.93
249200.0,-1.34,-4.39,-1.95
249300.0,-3.05,-9.46,0.98
249400.0,6.41,-2.69,5.92
249500.0,1.53,-2.14,1.83
249600.0,0.85,-0.43,8.85
249700.0,7.32,2.5,5.8
249800.0,14.47,3.42,14.71
249900.0,-1.65,6.41,15.93
250000.0,-6.9,-8.79,19.29
250100.0,6.53,-5.43,27.65
250200.0,15.32,-10.86,36.62
250300.0,4.82,-6.1,29.54
250400.0,37.96,-21.85,54.02
250500.0,1.83,-16.78,31.37
250600.0,17.82,-12.94,24.78
250700.0,8.85,-4.03,6.23
250800.0,4.88,-1.4,12.76
250900.0,-11.17,2.81,-14.47
251000.0,7.57,-3.66,6.23
251100.0,3.05,-7.2,2.81
251200.0,6.1,-2.26,0.98
251300.0,5.31,-1.34,1.83
251400.0,0.73,-1.1,2.69
251500.0,2.01,-0.73,0.43
251600.0,12.88,13.31,8.18
251700.0,2.62,89.36,45.78
251800.0,-29.72,83.62,-3.78
251900.0,74.77,75.99,-10.38
252000.0,186.28,172.18,-27.4
252100.0,12.51,114.07,-15.14
252200.0,-17.4,36.19,32.35
252300.0,0.79,39.79,79.16
252400.0,66.35,87.71,42.91
252500.0,26.25,43.21,94.6
252600.0,10.62,62.07,124.21
252700.0,-18.55,23.56,55.48
252800.0,-9.4,36.74,66.1
252900.0,-33.45,39.43,50.11
253000.0,-34.61,68.91,48.89
253100.0,-177.43,-131.35,65.67
253200.0,-179.81,-84.47,52.67
253300.0,42.42,23.01,99.0
253400.0,48.28,28.81,0.85
253500.0,65.43,39.43,-54.2
253600.0,68.24,3.72,-70.68
253700.0,103.39,-0.73,-26.92
253800.0,-26.92,19.47,34.24
253900.0,-5.13,8.61,13.92
254000.0,3.72,33.2,31.92
254100.0,10.38,-9.89,-13.73
254200.0,14.65,-5.37,-1.77
254300.0,-5.0,-30.76,-14.16
254400.0,4.21,0.12,4.46
254500.0,6.84,10.25,7.63
254600.0,7.39,8.3,-5.0
254700.0,15.2,-24.72,-38.82
254800.0,141.66,-76.72,-147.34
254900.0,12.15,-28.14,-34.18
255000.0,52.55,-24.78,-29.24
255100.0,46.81,-0.61,6.53
255200.0,47.18,-13.24,-12.02
255300.0,13.24,-37.17,-13.98
255400.0,17.4,-0.12,8.48
255500.0,8.36,1.83,3.11
255600.0,5.62,-1.83,-1.1
255700.0,-11.11,14.04,9.58
255800.0,-8.3,12.45,4.94
255900.0,17.33,-10.62,-5.43
256000.0,6.29,-2.75,0.31
256100.0,-4.03,2.93,-13.31
256200.0,-0.98,0.31,-8.54
256300.0,9.46,-5.31,-8.67
256400.0,11.11,15.44,-21.06
256500.0,-22.28,-11.23,-24.72
256600.0,-11.11,-0.79,-8.73
256700.0,14.47,6.71,11.41
256800.0,19.41,-10.25,80.75
256900.0,-6.41,-2.2,122.86
257000.0,-20.39,30.88,93.2
257100.0,11.29,-2.44,64.58
257200.0,26.18,-41.38,76.97
257300.0,-1.46,-67.44,85.21
257400.0,-37.84,-20.57,87.34
257500.0,-17.58,-29.17,92.29
257600.0,-12.45,-22.95,60.49
257700.0,10.07,-39.0,35.52
257800.0,-27.47,-34.24,14.95
257900.0,8.61,-10.19,0.31
258000.0,-5.98,-2.69,5.86
258100.0,-6.04,-7.81,8.42
258200.0,-22.22,-4.82,31.49
258300.0,-9.09,3.78,12.02
258400.0,-21.36,-8.67,-9.95
258500.0,-25.7,4.09,-6.96
258600.0,-32.04,11.96,-3.78
258700.0,-8.24,11.96,6.9
258800.0,-38.76,-14.22,13.79
258900.0,-129.33,-33.33,74.4
259000.0,-128.66,-21.3,42.85
259100.0,-78.61,-5.74,6.04
259200.0,-121.09,-41.75,21.91
259300.0,-248.11,33.2,-13.61
259400.0,-121.58,17.94,-1.1
259500.0,-9.83,-1.4,-38.57
259600.0,-48.52,-2.75,-35.64
259700.0,-235.6,-1.46,19.41
259800.0,-42.05,-5.13,-11.9
259900.0,-93.57,-42.79,-43.82
260000.0,20.87,9.83,-35.16
260100.0,12.21,8.79,-39.86
260200.0,-93.69,53.83,-56.09
260300.0,-35.22,1.71,-32.35
260400.0,-6.77,-6.96,-1.65
260500.0,-0.31,-18.74,62.62
260600.0,-32.96,-11.35,37.11
260700.0,34.42,-45.53,41.87
260800.0,12.51,-23.38,44.01
260900.0,13.98,10.07,26.55
261000.0,-90.45,5.62,43.76
261100.0,1.28,-0.24,16.97
261200.0,-30.09,-26.06,47.12
261300.0,2.5,38.57,-14.22
261400.0,130.37,22.46,1.89
261500.0,-31.25,-0.55,-35.22
261600.0,16.42,-13.0,-2.75
261700.0,18.37,5.92,-6.96
261800.0,-10.25,7.26,6.35
261900.0,15.81,23.25,14.59
262000.0,7.2,-0.73,11.78
262100.0,-15.81,9.22,0.49
262200.0,-9.89,18.8,-11.05
262300.0,-37.6,5.8,-3.23
262400.0,52.92,-4.7,8.91
262500.0,1.65,1.65,-8.0
262600.0,-0.43,4.46,-4.76
262700.0,1.28,-0.98,-12.82
262800.0,-32.41,14.95,10.31
262900.0,5.13,1.71,5.49
263000.0,13.79,7.75,-4.82
263100.0,11.47,-8.73,-15.63
263200.0,1.71,-1.77,5.31
263300.0,-8.61,-1.53,4.33
263400.0,-0.98,-3.23,6.84
263500.0,2.87,-7.26,6.9
263600.0,-4.09,14.34,7.45
263700.0,-0.55,21.61,-6.84
263800.0,-12.45,9.64,-0.79
263900.0,-1.95,5.07,10.86
264000.0,-13.49,10.38,9.4
264100.0,11.41,-2.26,6.35
264200.0,9.4,-2.08,2.44
264300.0,-2.2,7.87,-7.81
264400.0,-15.87,10.31,6.65
264500.0,6.29,16.24,8.24
264600.0,12.21,27.59,0.0
264700.0,4.52,4.64,-2.62
264800.0,-24.66,8.61,19.84
264900.0,-18.92,0.55,5.07
265000.0,7.75,6.53,1.46
265100.0,6.29,2.56,-0.18
265200.0,14.28,8.91,-5.43
265300.0,-0.92,-2.38,2.01
265400.0,-7.14,2.99,5.13
265500.0,2.32,-0.06,2.38
265600.0,7.51,11.78,7.2
265700.0,3.36,11.47,-0.37
265800.0,-13.67,11.35,-0.55
265900.0,-0.49,2.32,4.64
266000.0,0.0,-2.81,0.31
266100.0,-2.38,6.65,-2.01
266200.0,-4.33,4.15,0.24
266300.0,-24.23,14.16,7.75
266400.0,-56.09,16.6,37.41
266500.0,-118.77,-31.25,77.09
266600.0,73.0,118.1,80.32
266700.0,-94.85,36.44,-1.1
266800.0,-3.72,19.78,0.24
266900.0,28.87,-6.59,-31.56
267000.0,54.69,-28.2,-26.12
267100.0,76.6,-44.13,-61.58
267200.0,91.31,-80.87,-72.69
267300.0,162.11,-55.3,-42.66
267400.0,49.62,-2.01,-27.04
267500.0,164.25,-9.22,-45.41
267600.0,114.93,27.89,-2.75
267700.0,-50.96,-61.58,10.5
267800.0,6.65,1.46,-8.42
267900.0,-18.62,28.5,-26.98
268000.0,193.05,60.42,-11.23
268100.0,92.59,44.01,-46.14
268200.0,219.91,87.1,38.64
268300.0,20.75,2.2,1.4
268400.0,17.94,1.59,0.18
268500.0,2.26,2.38,-0.43
268600.0,1.59,0.61,0.12
268700.0,1.04,0.49,0.0
268800.0,0.67,0.31,0.0
268900.0,1.71,0.18,-0.55
269000.0,0.92,0.12,0.37
269100.0,0.98,0.12,0.18
269200.0,0.0,0.18,-0.24
269300.0,-0.79,0.06,0.06
269400.0,1.16,0.43,-0.06
269500.0,1.1,0.31,0.06
269600.0,0.06,0.12,0.06
269700.0,-0.18,0.12,0.18
269800.0,-0.18,0.12,0.06
269900.0,0.73,0.18,0.06
270000.0,0.0,0.12,0.06
270100.0,0.06,0.12,0.06
270200.0,0.06,0.18,0.06
270300.0,0.06,0.18,0.06
270400.0,-0.31,0.12,0.0
270500.0,-0.12,0.12,0.12
270600.0,-0.06,0.12,0.06
270700.0,0.06,0.18,0.06
270800.0,0.12,0.12,0.06
270900.0,0.06,0.12,0.12
271000.0,-0.12,0.12,0.06
271100.0,0.12,0.18,0.06
271200.0,0.06,0.18,0.12
271300.0,-0.06,0.12,0.12
271400.0,0.0,0.12,0.06
271500.0,-0.12,0.18,0.12
271600.0,0.06,0.18,0.06
271700.0,0.18,0.12,0.06
271800.0,0.12,0.18,0.12
271900.0,0.06,0.18,0.06
272000.0,-0.12,0.12,0.12
272100.0,0.0,0.12,0.12
272200.0,-0.31,0.12,0.12
272300.0,0.12,0.18,0.06
272400.0,-0.06,0.06,0.12
272500.0,-0.12,0.18,0.12
272600.0,0.0,0.18,0.06
272700.0,0.12,0.18,0.12
272800.0,-0.06,0.12,0.12
272900.0,0.24,0.18,0.12
273000.0,0.12,0.18,0.12
273100.0,-0.12,0.18,0.12
273200.0,0.06,0.18,0.12
273300.0,-0.06,0.12,0.12
273400.0,-0.06,0.12,0.06
273500.0,0.12,0.12,0.12
273600.0,-0.18,0.12,0.06
273700.0,0.12,0.18,0.06
273800.0,0.06,0.12,0.06
273900.0,0.06,0.12,0.06
274000.0,0.06,0.12,0.06
274100.0,0.0,0.18,0.06
274200.0,0.24,0.18,0.06
274300.0,0.12,0.18,0.12
274400.0,0.06,0.12,0.12
274500.0,0.06,0.18,0.06
274600.0,0.06,0.18,0.06
274700.0,0.06,0.18,0.12
274800.0,0.12,0.12,0.06
274900.0,0.12,0.18,0.06
275000.0,0.12,0.12,0.06
275100.0,-0.06,0.18,0.12
275200.0,-0.18,0.18,0.12
275300.0,-1.16,0.24,0.37
275400.0,-0.98,0.31,0.61
275500.0,-0.37,0.18,0.0
275600.0,-0.06,0.12,0.12
275700.0,0.0,0.12,0.12
275800.0,-0.24,0.18,0.12
275900.0,-0.06,0.18,0.06
276000.0,0.12,0.12,0.18
276100.0,0.06,0.18,0.06
276200.0,0.06,0.12,0.12
276300.0,0.06,0.18,0.06
276400.0,0.0,0.18,0.06
276500.0,0.0,0.18,0.12
276600.0,6.47,0.98,0.61
276700.0,8.42,-10.99,1.77
276800.0,-41.87,-31.86,9.4
276900.0,-12.33,-5.98,1.34
277000.0,-23.74,-67.93,94.48
277100.0,-5.86,-34.61,-25.51
277200.0,-65.8,-5.98,-35.1
277300.0,-100.71,18.49,-47.49
277400.0,-86.98,25.45,-57.31
277500.0,-105.04,-4.76,-25.7
277600.0,-51.94,-7.08,7.69
277700.0,-52.43,-11.72,2.87
277800.0,-67.2,-14.95,19.78
277900.0,13.18,-10.99,9.95
278000.0,-5.0,-21.06,28.14
278100.0,-3.97,-6.04,10.68
278200.0,1.34,-8.85,-14.47
278300.0,-9.95,-6.77,-7.69
278400.0,-41.38,8.79,-16.48
278500.0,11.41,10.07,6.65
278600.0,-2.44,9.46,19.04
278700.0,-2.2,7.57,9.77
278800.0,-27.4,-2.2,5.0
278900.0,-35.22,14.47,7.69
279000.0,-14.1,14.89,7.14
279100.0,3.54,11.05,9.22
279200.0,6.29,5.92,-7.26
279300.0,14.47,18.68,-1.4
279400.0,17.33,7.32,8.24
279500.0,3.48,14.1,-2.44
279600.0,10.99,18.98,3.36
279700.0,1.59,16.17,-1.28
279800.0,-10.5,27.47,-3.3
279900.0,28.26,19.35,5.25
280000.0,-5.62,10.56,-2.5
280100.0,22.46,-5.86,9.46
280200.0,14.4,10.13,5.68
280300.0,4.27,4.15,-0.73
280400.0,8.3,11.47,3.36
280500.0,2.2,13.98,0.24
280600.0,-13.98,11.78,3.36
280700.0,-0.31,6.41,-18.43
280800.0,12.7,4.33,-0.98
280900.0,-0.12,24.05,-12.21
281000.0,-13.31,42.97,21.79
281100.0,-10.5,35.95,-0.24
281200.0,-27.4,44.13,18.07
281300.0,-8.36,16.72,-12.08
281400.0,1.34,31.43,-15.32
281500.0,6.53,31.31,-9.64
281600.0,4.58,38.27,-8.67
281700.0,5.25,26.86,0.31
281800.0,7.57,32.41,-18.19
281900.0,13.06,29.42,-15.38
282000.0,31.13,47.42,-6.04
282100.0,4.52,39.06,-23.44
282200.0,1.22,31.86,-32.23
282300.0,-5.86,22.46,-31.98
282400.0,1.1,19.78,-23.99
282500.0,-8.48,22.64,-18.43
282600.0,2.26,29.54,-15.2
282700.0,-0.67,17.94,-27.47
282800.0,-2.2,21.79,-35.77
282900.0,-7.02,35.83,-24.9
283000.0,-0.85,24.23,-21.67
283100.0,-7.2,10.93,-33.57
283200.0,7.14,19.47,-28.93
283300.0,2.56,27.4,-32.53
283400.0,-10.44,15.14,-40.04
283500.0,-5.25,4.39,-45.47
283600.0,-7.93,19.04,-32.84
283700.0,-24.96,29.42,-40.65
283800.0,-16.6,25.57,-26.25
283900.0,5.07,9.7,-15.81
284000.0,17.46,-23.32,-11.11
284100.0,19.84,3.42,-18.13
284200.0,-2.99,2.26,-32.1
284300.0,13.0,-12.39,21.12
284400.0,-0.06,-6.9,-39.12
284500.0,36.19,15.32,-23.25
284600.0,-48.22,13.98,-29.79
284700.0,-35.83,8.97,-13.49
284800.0,-23.38,17.76,4.7
284900.0,-40.41,-0.43,-18.74
285000.0,-87.95,29.48,-32.29
285100.0,-29.42,21.42,-31.01
285200.0,-17.4,10.99,-20.32
285300.0,-25.57,-3.85,-8.0
285400.0,-25.63,-0.06,-5.92
285500.0,-15.32,-1.77,-13.06
285600.0,-24.72,8.54,-24.84
285700.0,0.24,-2.01,-23.13
285800.0,-6.35,-17.7,-35.03
285900.0,9.77,-20.94,-48.95
286000.0,7.08,-30.58,-37.11
286100.0,16.72,-44.31,-21.73
286200.0,7.39,-24.17,-28.81
286300.0,0.98,-15.14,-24.6
286400.0,1.04,-21.06,-17.7
286500.0,23.38,-17.33,-17.03
286600.0,17.03,-29.79,-27.28
286700.0,29.24,-19.29,-26.31
286800.0,11.17,-21.73,-14.22
286900.0,12.02,-19.29,-13.37
287000.0,16.17,-18.37,-0.06
287100.0,17.33,-16.42,-7.08
287200.0,20.45,-23.32,-2.75
287300.0,-5.43,-21.06,-2.69
287400.0,1.4,-12.63,-2.2
287500.0,24.96,-22.83,-2.99
287600.0,52.12,-27.77,-0.18
287700.0,17.4,-24.9,-5.98
287800.0,59.94,-33.08,-3.05
287900.0,89.66,-39.06,2.5
288000.0,44.49,-27.65,9.28
288100.0,52.8,-36.87,5.37
288200.0,3.6,-15.14,15.08
288300.0,26.18,-20.51,19.47
288400.0,22.83,-14.22,15.81
288500.0,37.23,-52.31,16.17
288600.0,61.65,-18.07,6.71
288700.0,69.89,-25.57,-4.52
288800.0,40.89,-18.19,-11.35
288900.0,-0.37,-7.93,14.89
289000.0,25.02,-11.6,26.86
289100.0,29.17,-15.99,4.7
289200.0,13.12,-20.2,8.36
289300.0,39.0,-22.16,13.85
289400.0,165.77,-17.27,9.52
289500.0,57.62,-16.54,20.26
289600.0,43.4,-18.07,9.52
289700.0,47.79,-8.36,8.42
289800.0,47.73,-11.78,10.19
289900.0,46.33,-13.85,7.14
290000.0,-12.94,-10.25,12.76
290100.0,-11.41,-13.18,7.69
290200.0,-12.88,-6.65,7.39
290300.0,0.61,-6.23,7.75
290400.0,2.75,-15.08,0.06
290500.0,-12.63,-5.31,1.77
290600.0,-5.8,11.05,3.05
290700.0,-35.1,24.11,-3.6
290800.0,-16.48,56.15,7.87
290900.0,4.15,71.11,16.17
291000.0,-8.85,78.25,1.77
291100.0,4.76,61.34,-5.49
291200.0,-9.95,47.42,-14.59
291300.0,7.39,72.81,-7.63
291400.0,18.49,52.37,-23.62
291500.0,-8.85,43.4,-26.43
291600.0,18.86,18.01,10.44
291700.0,26.86,47.73,17.4
291800.0,5.25,26.31,-20.39
291900.0,3.17,36.19,-21.0
292000.0,-6.53,30.33,-13.92
292100.0,-3.72,24.54,-2.01
292200.0,-6.71,40.71,-35.16
292300.0,-2.62,54.02,-20.45
292400.0,-30.03,66.35,-4.09
292500.0,-11.23,37.35,-5.31
292600.0,0.37,36.13,-26.73
292700.0,-20.14,40.16,-20.81
292800.0,19.35,12.88,-8.3
292900.0,-33.69,14.95,-24.78
293000.0,-15.56,10.31,43.4
293100.0,-0.12,12.39,-36.38
293200.0,-16.11,-3.36,-17.7
293300.0,-10.19,2.75,-2.62
293400.0,62.74,-17.82,-37.35
293500.0,12.15,-29.48,12.33
293600.0,-7.45,46.02,-28.44
293700.0,18.74,-31.13,-9.28
293800.0,-7.08,-9.4,-42.11
293900.0,3.85,-45.84,-0.92
294000.0,-12.33,-45.29,-5.55
294100.0,1.34,-33.14,-27.53
294200.0,-3.72,-31.37,-23.62
294300.0,34.61,-44.31,-9.46
294400.0,34.24,-49.5,-2.75
294500.0,23.99,-52.67,18.68
294600.0,-8.12,-21.61,5.43
294700.0,9.58,-56.27,22.77
294800.0,62.13,-44.8,-6.04
294900.0,78.19,-38.64,2.75
295000.0,64.33,-33.14,1.22
295100.0,44.07,-23.44,13.61
295200.0,82.64,-23.8,24.35
295300.0,102.17,3.17,60.97
295400.0,43.27,-5.86,30.64
295500.0,31.56,-13.85,27.34
295600.0,-3.05,23.8,37.54
295700.0,2.32,36.87,33.26
295800.0,15.2,-1.04,41.38
295900.0,4.03,10.5,59.39
296000.0,-7.08,10.99,62.56
296100.0,-79.16,-4.94,53.28
296200.0,-168.21,-114.69,61.71
296300.0,45.29,3.48,2.69
296400.0,13.92,35.58,12.57
296500.0,54.87,45.96,-23.8
296600.0,52.43,62.01,10.25
296700.0,35.16,37.6,-76.78
296800.0,30.4,41.02,21.61
296900.0,-3.3,12.02,-10.01
297000.0,-40.71,52.98,-20.69
297100.0,-13.85,47.42,-3.42
297200.0,8.12,44.07,-11.29
297300.0,-3.05,51.76,2.08
297400.0,-6.77,40.71,-14.16
297500.0,-33.39,38.7,-14.77
297600.0,-13.61,12.15,-16.85
297700.0,-2.81,-1.95,-9.46
297800.0,51.82,-5.86,3.48
297900.0,33.75,-3.85,7.02
298000.0,-4.21,14.53,-33.33
298100.0,-8.54,11.29,-0.67
298200.0,20.57,-14.71,-63.48
298300.0,-11.66,25.15,-16.54
298400.0,-98.21,28.99,10.93
298500.0,-31.68,54.38,-75.2
298600.0,1.71,17.7,-55.11
298700.0,10.44,27.28,-50.96
298800.0,21.91,1.83,-43.88
298900.0,6.96,27.16,-74.83
299000.0,2.44,-0.98,-2.44
299100.0,-30.52,16.48,-61.89
299200.0,1.53,-6.96,-26.55
299300.0,-8.0,8.48,-43.76
299400.0,0.79,-14.95,-24.54
299500.0,-7.87,-10.31,-26.79
299600.0,-7.26,-5.49,-28.38
299700.0,6.84,-8.12,-10.19
299800.0,9.58,-14.53,-10.56
299900.0,5.68,-6.77,-12.45
300000.0,10.31,-11.47,0.31
300100.0,15.38,-18.43,19.96
300200.0,39.92,-45.65,42.11
300300.0,46.39,-39.06,19.71
300400.0,43.33,-54.38,42.18
300500.0,-9.09,-10.19,-9.95
300600.0,22.22,-26.31,25.02
300700.0,20.02,-37.6,16.17
300800.0,12.82,-33.69,38.09
300900.0,16.85,-48.65,57.13
301000.0,52.25,-54.14,49.68
301100.0,51.15,-35.71,36.62
301200.0,80.02,-37.29,64.15
301300.0,57.37,-8.24,6.59
301400.0,37.17,9.09,-1.77
301500.0,40.83,0.24,6.71
301600.0,26.92,9.95,-21.42
301700.0,13.73,8.24,-14.71
301800.0,50.66,-14.1,21.48
301900.0,-0.31,7.75,29.6
302000.0,10.13,-4.76,8.79
302100.0,4.88,19.71,-1.4
302200.0,9.52,21.24,11.47
302300.0,25.02,8.67,1.34
302400.0,29.11,0.18,15.5
302500.0,41.69,-7.45,27.28
302600.0,16.6,-3.78,-11.23
302700.0,3.72,5.25,0.31
302800.0,-7.39,-5.43,6.84
302900.0,-6.41,-3.54,6.96
303000.0,-10.07,1.53,-4.15
303100.0,-6.29,-1.65,0.37
303200.0,-10.38,-1.59,-1.34
303300.0,-4.03,-2.01,3.23
303400.0,-2.56,3.48,3.17
303500.0,0.18,-2.62,0.73
303600.0,1.34,-1.65,0.55
303700.0,0.67,-2.26,2.93
303800.0,0.43,1.28,3.23
303900.0,-4.88,3.66,1.4
304000.0,-1.1,-1.1,2.38
304100.0,-5.68,2.08,2.01
304200.0,-6.65,-0.67,1.77
304300.0,-0.49,-2.75,2.81
304400.0,-2.81,3.05,-0.43
304500.0,4.21,0.49,1.46
304600.0,-2.01,2.56,-0.37
304700.0,3.42,1.77,0.67
304800.0,9.16,-4.03,-6.59
304900.0,4.09,-8.24,-22.64
305000.0,-5.0,-4.46,-23.99
305100.0,5.98,-7.81,-15.26
305200.0,-2.26,-0.79,-8.73
305300.0,-1.34,0.61,-7.69
305400.0,4.09,0.79,-2.01
305500.0,-13.85,1.71,-8.91
305600.0,-6.84,0.43,-2.75
305700.0,-8.18,5.49,-1.22
305800.0,13.85,-1.4,0.92
305900.0,-3.97,6.47,-0.06
306000.0,-8.0,4.52,0.37
306100.0,5.43,-8.12,2.81
306200.0,-13.92,-4.94,-1.1
306300.0,4.33,1.16,4.58
306400.0,-3.72,-3.17,-1.4
306500.0,-5.19,1.22,2.87
306600.0,-2.2,-0.92,0.24
306700.0,-1.59,0.61,1.34
306800.0,-1.59,-1.34,0.43
306900.0,0.92,2.01,0.61
307000.0,-4.27,0.61,-1.71
307100.0,-2.5,1.22,0.0
307200.0,-0.37,0.49,-2.01
307300.0,2.32,-1.16,0.0
307400.0,-6.23,1.95,-1.1
307500.0,-1.4,0.73,-2.14
307600.0,1.89,0.49,-2.5
307700.0,1.46,0.0,-0.18
307800.0,0.61,-0.98,1.16
307900.0,1.22,2.26,0.49
308000.0,6.23,-2.93,-3.05
308100.0,6.29,-4.46,-1.16
308200.0,4.64,0.24,-0.92
308300.0,1.28,-1.83,-2.62
308400.0,5.8,-4.03,2.08
308500.0,5.8,0.43,-1.46
308600.0,1.95,-1.46,-1.28
308700.0,-8.48,-1.4,1.65
308800.0,5.37,-1.71,0.98
308900.0,0.43,0.24,-1.34
309000.0,-2.2,1.4,-4.03
309100.0,-1.71,2.38,-2.2
309200.0,-1.95,0.79,-2.08
309300.0,-6.59,-2.26,-5.13
309400.0,-1.77,0.92,-0.98
309500.0,-2.69,4.33,0.85
309600.0,-2.87,4.46,-11.05
309700.0,-3.42,2.5,-6.1
309800.0,-8.12,-1.59,-1.4
309900.0,-2.87,-3.6,0.0
310000.0,4.82,1.95,3.78
310100.0,2.56,-0.92,11.66
310200.0,10.19,-3.48,24.35
310300.0,5.68,4.39,1.59
310400.0,8.3,-0.92,-3.3
310500.0,-5.07,1.34,-2.08
310600.0,22.34,3.11,26.49
310700.0,-2.01,-0.18,-12.27
310800.0,3.3,1.16,1.83
310900.0,3.91,-0.73,2.93
311000.0,0.06,-3.17,-2.26
311100.0,-2.93,-3.11,-0.06
311200.0,3.42,3.05,8.0
311300.0,2.14,1.89,-1.28
311400.0,0.31,-3.54,-2.26
311500.0,-1.1,0.61,2.08
311600.0,-1.1,0.55,1.89
311700.0,-0.49,-2.5,0.06
311800.0,0.79,-0.24,0.12
311900.0,-12.39,1.95,-2.93
312000.0,-36.5,-8.36,-19.17
312100.0,-83.37,-33.14,18.62
312200.0,-104.55,-4.7,2.75
312300.0,-62.56,1.4,-50.84
312400.0,-13.37,36.19,15.69
312500.0,24.6,24.66,21.55
312600.0,84.47,-21.36,27.34
312700.0,43.46,-37.35,-1.95
312800.0,46.02,-33.26,20.57
312900.0,37.41,-26.43,8.91
313000.0,-5.0,-4.15,-19.47
313100.0,-15.32,-6.16,-21.24
313200.0,-24.48,-5.13,-11.41
313300.0,-21.24,-5.49,-2.5
313400.0,-20.14,-12.63,3.23
313500.0,-16.6,9.77,-12.15
313600.0,20.75,3.11,4.76
313700.0,17.21,9.52,-3.97
313800.0,24.9,-0.12,1.16
313900.0,11.35,-4.21,1.89
314000.0,56.95,-1.53,4.94
314100.0,12.76,-3.48,-0.61
314200.0,3.36,-1.28,-2.5
314300.0,11.6,0.49,2.32
314400.0,-10.86,-1.71,0.18
314500.0,4.52,1.16,-1.16
314600.0,0.43,1.4,0.49
314700.0,-9.09,2.75,-1.65
314800.0,-3.05,3.05,-1.65
314900.0,-6.41,2.2,1.65
315000.0,-6.77,3.85,2.2
315100.0,-3.36,4.7,-1.59
315200.0,3.78,3.36,-0.67
315300.0,0.12,2.2,-2.32
315400.0,-1.4,1.71,-1.46
315500.0,-4.94,2.75,-0.98
315600.0,-8.18,2.5,-2.01
315700.0,2.01,1.34,-0.06
315800.0,-5.98,0.24,0.37
315900.0,-2.87,-0.18,0.06
316000.0,0.24,-0.98,0.12
316100.0,-1.16,0.61,0.98
316200.0,-1.95,1.04,0.61
316300.0,0.55,-1.28,1.1
316400.0,1.83,-0.43,0.06
316500.0,1.22,-1.46,0.18
316600.0,3.05,-1.4,-1.34
316700.0,0.61,-0.73,1.71
316800.0,3.05,-0.73,-3.05
316900.0,0.49,-0.37,0.12
317000.0,0.31,1.16,1.95
317100.0,0.31,3.72,-2.08
317200.0,0.79,0.61,1.28
317300.0,0.67,3.11,-0.73
317400.0,-0.79,1.46,0.31
317500.0,-2.08,2.26,-1.65
317600.0,-1.77,1.46,-0.06
317700.0,-1.89,-1.22,0.43
317800.0,0.92,-1.53,1.04
317900.0,1.89,-1.71,1.1
318000.0,0.55,0.18,-1.1
318100.0,0.55,1.4,-0.67
318200.0,1.04,1.59,-1.53
318300.0,-2.08,1.53,-0.43
318400.0,-2.14,-0.37,0.61
318500.0,-1.34,-1.46,0.55
